;timestamp;processo;pid;cpu;ram
176;2025-10-14 14:12:27;gsd-wacom;2994;0.0;0.1975
177;2025-10-14 14:12:27;goa-daemon;2998;0.0;0.239
178;2025-10-14 14:12:27;gvfs-udisks2-volume-monitor;3048;0.0;0.1358
179;2025-10-14 14:12:27;goa-identity-service;3095;0.0;0.1057
180;2025-10-14 14:12:27;evolution-calendar-factory;3105;0.0;0.2374
181;2025-10-14 14:12:27;gnome-software;3116;0.0;4.0687
182;2025-10-14 14:12:27;evolution-alarm-notify;3131;0.0;0.4625
183;2025-10-14 14:12:27;gsd-disk-utility-notify;3144;0.0;0.0906
184;2025-10-14 14:12:27;ibus-dconf;3178;0.0;0.0914
185;2025-10-14 14:12:27;ibus-extension-gtk3;3183;0.0;0.2071
186;2025-10-14 14:12:27;ibus-portal;3186;0.0;0.0911
187;2025-10-14 14:12:27;gsd-printer;3201;0.0;0.1591
188;2025-10-14 14:12:27;gvfs-goa-volume-monitor;3217;0.0;0.0798
189;2025-10-14 14:12:27;evolution-addressbook-factory;3233;0.0;0.2855
190;2025-10-14 14:12:27;gvfs-afc-volume-monitor;3234;0.0;0.0988
191;2025-10-14 14:12:27;gvfs-gphoto2-volume-monitor;3243;0.0;0.087
192;2025-10-14 14:12:27;gvfs-mtp-volume-monitor;3253;0.0;0.0828
193;2025-10-14 14:12:27;ibus-engine-simple;3273;0.0;0.0933
194;2025-10-14 14:12:27;gvfsd-trash;3302;0.0;0.1203
195;2025-10-14 14:12:27;xdg-desktop-portal;3325;0.0;0.1698
196;2025-10-14 14:12:27;tracker-miner-fs-3;3340;0.0;0.3706
197;2025-10-14 14:12:27;xdg-desktop-portal-gnome;3341;0.0;1.5368
198;2025-10-14 14:12:27;gjs;3367;0.0;0.2052
199;2025-10-14 14:12:27;xdg-desktop-portal-gtk;3390;0.0;0.2561
200;2025-10-14 14:12:27;snapd-desktop-integration;3442;0.0;0.0595
201;2025-10-14 14:12:27;snapd-desktop-integration;3504;0.0;0.0884
202;2025-10-14 14:12:27;gvfsd-metadata;3520;0.0;0.0841
203;2025-10-14 14:12:27;fwupd;3540;0.0;0.2945
204;2025-10-14 14:12:27;update-notifier;4141;0.0;0.3158
205;2025-10-14 14:12:27;firefox;4358;0.0;5.6269
206;2025-10-14 14:12:27;crashhelper;4433;0.0;0.0227
207;2025-10-14 14:12:27;forkserver;4538;0.0;0.2292
208;2025-10-14 14:12:27;Socket Process;4543;0.0;0.3151
209;2025-10-14 14:12:27;Privileged Cont;4560;0.0;1.2238
210;2025-10-14 14:12:27;RDD Process;4570;0.0;0.4837
211;2025-10-14 14:12:27;snap;4608;0.0;0.0999
212;2025-10-14 14:12:27;WebExtensions;4798;0.0;0.7015
213;2025-10-14 14:12:27;Utility Process;5191;0.0;0.3954
214;2025-10-14 14:12:27;Isolated Web Co;10651;0.0;5.8386
215;2025-10-14 14:12:27;idea;11455;0.0;14.837
216;2025-10-14 14:12:27;Xwayland;11550;0.0;0.6796
217;2025-10-14 14:12:27;gsd-xsettings;11560;0.0;0.2809
218;2025-10-14 14:12:27;ibus-x11;11590;0.0;0.2132
219;2025-10-14 14:12:27;mutter-x11-frames;11596;0.0;0.5964
220;2025-10-14 14:12:27;fsnotifier;11663;0.0;0.0
221;2025-10-14 14:12:27;irq/156-mei_me;13896;0.0;0.0
222;2025-10-14 14:12:27;gvfsd-recent;16089;0.0;0.1166
223;2025-10-14 14:12:27;gvfsd-network;16174;0.0;0.1083
224;2025-10-14 14:12:27;gvfsd-dnssd;16181;0.0;0.1125
225;2025-10-14 14:12:27;speech-dispatcher;19554;0.0;0.0912
226;2025-10-14 14:12:27;sd_espeak-ng-mb;19566;0.0;0.0
227;2025-10-14 14:12:27;sd_espeak-ng;19569;0.0;0.1043
228;2025-10-14 14:12:27;sd_dummy;19572;0.0;0.0759
229;2025-10-14 14:12:27;sd_openjtalk;19575;0.0;0.0349
230;2025-10-14 14:12:27;kworker/u16:2-events_unbound;21329;0.0;0.0
231;2025-10-14 14:12:27;Isolated Web Co;21346;0.0;0.7943
232;2025-10-14 14:12:27;Isolated Web Co;21385;0.0;1.5294
233;2025-10-14 14:12:27;gjs;21460;0.0;0.8131
234;2025-10-14 14:12:27;kworker/1:1-events;21716;0.0;0.0
235;2025-10-14 14:12:27;kworker/1:2-events;21917;0.0;0.0
236;2025-10-14 14:12:27;Isolated Web Co;22083;0.0;2.6601
237;2025-10-14 14:12:27;kworker/u17:1-rb_allocator;22151;0.0;0.0
238;2025-10-14 14:12:27;kworker/u16:1-events_power_efficient;22196;0.0;0.0
239;2025-10-14 14:12:27;kworker/u17:3-i915_flip;22372;0.0;0.0
240;2025-10-14 14:12:27;Isolated Web Co;22420;0.0;2.4231
241;2025-10-14 14:12:27;kworker/0:1-i915-unordered;22623;0.0;0.0
242;2025-10-14 14:12:27;kworker/u16:4-events_unbound;22702;0.0;0.0
243;2025-10-14 14:12:27;kworker/2:1-events;22721;0.0;0.0
244;2025-10-14 14:12:27;kworker/3:0-i915-unordered;22722;0.0;0.0
245;2025-10-14 14:12:27;Isolated Servic;22774;0.0;0.767
246;2025-10-14 14:12:27;Web Content;22822;0.0;0.5973
247;2025-10-14 14:12:27;kworker/0:0-i915-unordered;22857;0.0;0.0
248;2025-10-14 14:12:27;kworker/3:1-i915-unordered;22985;0.0;0.0
249;2025-10-14 14:12:27;kworker/2:0-events;22990;0.0;0.0
250;2025-10-14 14:12:27;kworker/u16:0-flush-259:0;23153;0.0;0.0
251;2025-10-14 14:12:27;Web Content;23165;0.0;0.5967
252;2025-10-14 14:12:27;kworker/u16:3-flush-259:0;23205;0.0;0.0
253;2025-10-14 14:12:27;kworker/0:2-cgroup_destroy;23316;0.0;0.0
254;2025-10-14 14:12:27;gnome-calendar;23327;0.0;0.7538
255;2025-10-14 14:12:27;code;23479;0.0;2.0444
256;2025-10-14 14:12:27;code;23481;0.0;0.5254
257;2025-10-14 14:12:27;code;23482;0.0;0.5641
258;2025-10-14 14:12:27;packagekitd;23495;0.0;0.4307
259;2025-10-14 14:12:27;chrome_crashpad_handler;23506;0.0;0.0253
260;2025-10-14 14:12:27;code;23555;0.0;0.7842
261;2025-10-14 14:12:27;code;23592;0.0;4.1097
262;2025-10-14 14:12:27;code;23622;0.0;2.0797
263;2025-10-14 14:12:27;code;23647;0.0;1.3589
264;2025-10-14 14:12:27;code;23648;0.0;1.2929
265;2025-10-14 14:12:27;code;23673;0.0;7.4975
266;2025-10-14 14:12:27;code;23706;0.0;1.4613
267;2025-10-14 14:12:27;bash;23749;0.0;0.0723
268;2025-10-14 14:12:27;bash;23751;0.0;0.069
269;2025-10-14 14:12:27;pet;23972;0.0;0.0379
270;2025-10-14 14:12:27;bash;24069;0.0;0.0684
271;2025-10-14 14:12:27;code;24085;0.0;4.7238
272;2025-10-14 14:12:27;bash;24115;0.0;0.0707
273;2025-10-14 14:12:27;kworker/0:3-events;24229;0.0;0.0
274;2025-10-14 14:12:27;kworker/1:0-events;24230;0.0;0.0
275;2025-10-14 14:12:27;mysql-workbench;24387;0.0;0.0396
276;2025-10-14 14:12:27;mysql-workbench-bin;24511;0.0;2.2995
277;2025-10-14 14:12:27;uuidd;24528;0.0;0.0436
278;2025-10-14 14:12:27;kworker/3:2-events;24553;0.0;0.0
279;2025-10-14 14:12:27;kworker/2:2-events;24589;0.0;0.0
280;2025-10-14 14:12:27;kworker/u17:0;24681;0.0;0.0
281;2025-10-14 14:12:27;Web Content;24711;0.0;0.7515
282;2025-10-14 14:12:27;python;24741;0.0;0.9969
283;2025-10-14 14:12:28;systemd;1;0.0;0.1685
284;2025-10-14 14:12:28;kthreadd;2;0.0;0.0
285;2025-10-14 14:12:28;pool_workqueue_release;3;0.0;0.0
286;2025-10-14 14:12:28;kworker/R-rcu_gp;4;0.0;0.0
287;2025-10-14 14:12:28;kworker/R-sync_wq;5;0.0;0.0
288;2025-10-14 14:12:28;kworker/R-kvfree_rcu_reclaim;6;0.0;0.0
289;2025-10-14 14:12:28;kworker/R-slub_flushwq;7;0.0;0.0
290;2025-10-14 14:12:28;kworker/R-netns;8;0.0;0.0
291;2025-10-14 14:12:28;kworker/0:0H-events_highpri;10;0.0;0.0
292;2025-10-14 14:12:28;kworker/R-mm_percpu_wq;13;0.0;0.0
293;2025-10-14 14:12:28;rcu_tasks_kthread;14;0.0;0.0
294;2025-10-14 14:12:28;rcu_tasks_rude_kthread;15;0.0;0.0
295;2025-10-14 14:12:28;rcu_tasks_trace_kthread;16;0.0;0.0
296;2025-10-14 14:12:28;ksoftirqd/0;17;0.0;0.0
297;2025-10-14 14:12:28;rcu_preempt;18;0.0;0.0
298;2025-10-14 14:12:28;rcu_exp_par_gp_kthread_worker/0;19;0.0;0.0
299;2025-10-14 14:12:28;rcu_exp_gp_kthread_worker;20;0.0;0.0
300;2025-10-14 14:12:28;migration/0;21;0.0;0.0
301;2025-10-14 14:12:28;idle_inject/0;22;0.0;0.0
302;2025-10-14 14:12:28;cpuhp/0;23;0.0;0.0
303;2025-10-14 14:12:28;cpuhp/1;24;0.0;0.0
304;2025-10-14 14:12:28;idle_inject/1;25;0.0;0.0
305;2025-10-14 14:12:28;migration/1;26;0.0;0.0
306;2025-10-14 14:12:28;ksoftirqd/1;27;0.0;0.0
307;2025-10-14 14:12:28;kworker/1:0H-events_highpri;29;0.0;0.0
308;2025-10-14 14:12:28;cpuhp/2;30;0.0;0.0
309;2025-10-14 14:12:28;idle_inject/2;31;0.0;0.0
310;2025-10-14 14:12:28;migration/2;32;0.0;0.0
311;2025-10-14 14:12:28;ksoftirqd/2;33;0.0;0.0
312;2025-10-14 14:12:28;kworker/2:0H-events_highpri;35;0.0;0.0
313;2025-10-14 14:12:28;cpuhp/3;36;0.0;0.0
314;2025-10-14 14:12:28;idle_inject/3;37;0.0;0.0
315;2025-10-14 14:12:28;migration/3;38;0.0;0.0
316;2025-10-14 14:12:28;ksoftirqd/3;39;0.0;0.0
317;2025-10-14 14:12:28;kworker/3:0H-events_highpri;41;0.0;0.0
318;2025-10-14 14:12:28;kdevtmpfs;42;0.0;0.0
319;2025-10-14 14:12:28;kworker/R-inet_frag_wq;43;0.0;0.0
320;2025-10-14 14:12:28;kauditd;44;0.0;0.0
321;2025-10-14 14:12:28;khungtaskd;45;0.0;0.0
322;2025-10-14 14:12:28;oom_reaper;46;0.0;0.0
323;2025-10-14 14:12:28;kworker/R-writeback;49;0.0;0.0
324;2025-10-14 14:12:28;kcompactd0;50;0.0;0.0
325;2025-10-14 14:12:28;ksmd;51;0.0;0.0
326;2025-10-14 14:12:28;khugepaged;52;0.0;0.0
327;2025-10-14 14:12:28;kworker/R-kintegrityd;53;0.0;0.0
328;2025-10-14 14:12:28;kworker/R-kblockd;54;0.0;0.0
329;2025-10-14 14:12:28;kworker/R-blkcg_punt_bio;55;0.0;0.0
330;2025-10-14 14:12:28;irq/9-acpi;57;0.0;0.0
331;2025-10-14 14:12:28;kworker/R-tpm_dev_wq;60;0.0;0.0
332;2025-10-14 14:12:28;kworker/R-ata_sff;61;0.0;0.0
333;2025-10-14 14:12:28;kworker/R-md;62;0.0;0.0
334;2025-10-14 14:12:28;kworker/R-md_bitmap;63;0.0;0.0
335;2025-10-14 14:12:28;kworker/R-edac-poller;64;0.0;0.0
336;2025-10-14 14:12:28;kworker/R-devfreq_wq;65;0.0;0.0
337;2025-10-14 14:12:28;watchdogd;66;0.0;0.0
338;2025-10-14 14:12:28;kworker/3:1H-kblockd;67;0.0;0.0
339;2025-10-14 14:12:28;kswapd0;68;0.0;0.0
340;2025-10-14 14:12:28;ecryptfs-kthread;69;0.0;0.0
341;2025-10-14 14:12:28;kworker/R-kthrotld;70;0.0;0.0
